0.411111	-0.000243
0.822222	-0.039668
1.23333	-0.055282
1.64444	-0.029924
2.05556	-0.027475
2.46667	-0.034205
2.87778	-0.033323
3.28889	-0.040166
3.7	-0.033551
4.11111	-0.011023
4.52222	-0.024955
4.93333	-0.047178
5.34444	-0.038818
5.75556	-0.036031
6.16667	-0.027351
6.57778	-0.037993
6.98889	-0.017833
7.4	-0.036009
7.81111	-0.030566
8.22222	-0.032115
8.63333	-0.035175
9.04444	-0.021958
9.45556	-0.012261
9.86667	-0.035936
10.2778	-0.024385
10.6889	-0.026861
11.1	-0.048949
11.5111	-0.029943
11.9222	-0.002215
12.3333	-0.02475
12.7444	-0.036893
13.1556	-0.024362
13.5667	-0.028029
13.9778	-0.043464
14.3889	-0.038102
14.8	-0.018135
15.2111	-0.025717
15.6222	-0.028617
16.0333	-0.050226
16.4444	-0.019402
16.8556	-0.005637
17.2667	-0.027996
17.6778	-0.033705
18.0889	-0.026483
18.5	-0.038014
18.9111	-0.051581
19.3222	-0.030492
19.7333	-0.027151
20.1444	-0.01501
20.5556	-0.024076
20.9667	-0.020716
21.3778	-0.017151
21.7889	-0.005945
22.2	-0.034791
22.6111	-0.004179
23.0222	-0.016746
23.4333	-0.044379
23.8444	-0.043487
24.2556	-0.025815
24.6667	-0.03156
25.0778	-0.029702
25.4889	-0.038317
25.9	-0.018977
26.3111	-0.026607
26.7222	-0.033657
27.1333	-0.050438
27.5444	-0.016948
27.9556	-0.027415
28.3667	-0.033845
28.7778	-0.033051
29.1889	-0.023094
29.6	-0.027105
30.0111	-0.028551
30.4222	-0.043273
30.8333	-0.055266
31.2444	-0.011277
31.6556	-0.005112
32.0667	-0.020264
32.4778	-0.027943
32.8889	-0.034636
33.3	-0.039964
33.7111	-0.043719
34.1222	-0.012537
34.5333	-0.029167
34.9444	-0.030051
35.3556	-0.035503
35.7667	-0.023867
36.1778	-0.036636
36.5889	-0.018105
37.0	-0.015262
37.4111	-0.058186
37.8222	-0.052583
38.2333	-0.019899
38.6444	-0.017112
39.0556	-0.012713
39.4667	-0.017397
39.8778	-0.008445
40.2889	-0.010909
40.7	-0.039086
41.1111	-0.03388
41.5222	-0.029816
41.9333	-0.012086
42.3444	-0.040043
42.7556	-0.037921
43.1667	-0.035822
43.5778	-0.062398
43.9889	-0.014838
44.4	-0.025184
44.8111	-0.039426
45.2222	-0.01983
45.6333	-0.01864
46.0444	-0.022604
46.4556	-0.018739
46.8667	-0.035387
47.2778	-0.014368
47.6889	-0.017384
48.1	-0.061639
48.5111	-0.043098
48.9222	-0.035261
49.3333	-0.014019
49.7444	-0.030512
50.1556	-0.0338
50.5667	-0.003003
50.9778	-0.034158
51.3889	-0.042541
51.8	-0.03768
52.2111	-0.06271
