0.002	0.003403
0.004	0.000486
0.006	0.005347
0.008	0.008507
0.01	0.004375
0.012	-0.007535
0.014	-0.010938
0.016	-0.015799
0.018	-0.024306
0.02	-0.02382
0.022	-0.026494
0.024	-0.012639
0.026	-0.012153
0.028	-0.015313
0.03	0.002431
0.032	0.003403
0.034	-0.011667
0.036	-0.012396
0.038	-0.012396
0.04	-0.009966
0.042	-0.012639
0.044	-0.009236
0.046	-0.01507
0.048	-0.004375
0.05	0.006806
0.052	0.00632
0.054	0.004375
0.056	0.004861
0.058	0.004618
0.06	-0.010452
0.062	-0.000486
0.064	0.005347
0.066	0.012882
0.068	0.021147
0.07	0.014584
0.072	0.007292
0.074	0.012153
0.076	0.002674
0.078	0.002431
0.08	0.014098
0.082	0.012153
0.084	0.004861
0.086	-0.004861
0.088	-0.004375
0.09	-0.009723
0.092	-0.023091
0.094	-0.020174
0.096	-0.016528
0.098	-0.013612
0.1	-0.005834
0.102	0.014827
0.104	0.024792
0.106	0.0333
0.108	0.02139
0.11	-0.005834
0.112	-0.005104
0.114	0.008021
0.116	0.006563
0.118	0.002917
0.12	0.0
0.122	0.014341
0.124	0.016042
0.126	0.03014
0.128	0.029411
0.13	0.03257
0.132	0.016285
0.134	-0.004132
0.136	0.008507
0.138	-0.012153
0.14	-0.008264
0.142	-0.003889
0.144	-0.001945
0.146	-0.019688
0.148	-0.013125
0.15	-0.011667
0.152	-0.023334
0.154	-0.022119
0.156	-0.00559
0.158	-0.011667
0.16	-0.021633
0.162	-0.015556
0.164	-0.016528
0.166	-0.00559
0.168	-0.018716
0.17	-0.003889
0.172	0.005104
0.174	-0.003646
0.176	-0.002431
0.178	-0.001215
0.18	0.004132
0.182	0.010695
0.184	-0.011181
0.186	-0.021876
0.188	-0.008507
0.19	-0.00875
0.192	-0.019931
0.194	-0.02139
0.196	-0.024549
0.198	-0.042536
0.2	-0.028195
0.202	-0.027709
0.204	-0.01507
0.206	-0.01507
0.208	-0.024306
0.21	-0.025036
0.212	-0.008264
0.214	-0.010938
0.216	-0.000486
0.218	-0.005347
0.22	0.014341
0.222	0.016042
0.224	0.01823
0.226	0.022119
0.228	0.013855
0.23	-0.000729
0.232	-0.011667
0.234	0.001215
0.236	-0.005347
0.238	0.015313
0.24	0.025279
0.242	0.025765
0.244	0.027466
0.246	0.019931
0.248	-0.008507
0.25	-0.009236
0.252	-0.029654
0.254	-0.020174
0.256	-0.008993
0.258	0.004861
0.26	0.001458
0.262	-0.01191
0.264	-0.023334
0.266	-0.01191
0.268	-0.015556
0.27	-0.014098
0.272	-0.022848
0.274	-0.018473
0.276	-0.014341
0.278	-0.007778
0.28	0.00632
0.282	0.012882
0.284	0.024306
0.286	0.010938
0.288	0.017257
0.29	0.013855
0.292	-0.010452
0.294	0.00559
0.296	0.009479
0.298	0.009479
0.3	0.017257
0.302	0.014341
0.304	0.009966
0.306	-0.000729
0.308	0.018473
0.31	0.002917
0.312	0.037189
0.314	0.01507
0.316	0.013855
0.318	0.013855
0.32	0.01191
0.322	0.00559
0.324	-0.014098
0.326	0.007049
0.328	-0.007292
0.33	-0.011667
0.332	-0.002674
0.334	0.024306
0.336	0.023577
0.338	0.0333
0.34	0.034029
0.342	0.031841
0.344	0.02698
0.346	0.026737
0.348	0.020417
0.35	0.022362
0.352	0.006806
0.354	-0.005834
0.356	-0.001701
0.358	-0.02066
0.36	-0.01507
0.362	-0.014584
0.364	-0.010938
0.366	-0.001215
0.368	0.002431
0.37	0.009236
0.372	0.012882
0.374	0.019931
0.376	0.008264
0.378	0.000486
0.38	0.017501
0.382	0.01507
0.384	0.011667
0.386	0.014341
0.388	-0.000729
0.39	-0.00875
0.392	0.008264
0.394	0.012882
0.396	-0.007778
0.398	-0.00559
0.4	-0.025279
0.402	-0.01507
0.404	-0.016285
0.406	-0.012396
0.408	0.006077
0.41	0.003646
0.412	0.011424
0.414	0.016771
0.416	0.005104
0.418	0.014341
0.42	-0.002431
0.422	-0.012396
0.424	-0.000729
0.426	-0.003403
0.428	0.000486
0.43	-0.005834
0.432	0.001945
0.434	0.007535
0.436	0.007535
0.438	-0.003646
0.44	-0.005347
0.442	-0.013855
0.444	-0.00632
0.446	-0.003403
0.448	-0.012639
0.45	0.002188
0.452	0.002674
0.454	-0.00875
0.456	-0.012153
0.458	-0.000486
0.46	0.027709
0.462	0.011667
0.464	0.024306
0.466	0.024306
0.468	-0.002674
0.47	-0.002674
0.472	-0.000486
0.474	0.003646
0.476	-0.002188
0.478	0.020417
0.48	0.008507
0.482	0.009479
0.484	0.00559
0.486	0.01507
0.488	0.022605
0.49	0.014098
0.492	0.024549
0.494	-0.001458
0.496	0.007049
0.498	0.009966
0.5	0.008264
0.502	0.00875
0.504	0.003889
0.506	0.006806
0.508	0.000972
0.51	0.016285
0.512	0.008507
0.514	0.005834
0.516	0.020417
0.518	0.016285
0.52	0.014341
0.522	0.028681
0.524	0.002917
0.526	0.000972
0.528	-0.010452
0.53	-0.009236
0.532	-0.008264
0.534	-0.01191
0.536	-0.022848
0.538	-0.034758
0.54	-0.021147
0.542	-0.007049
0.544	-0.015313
0.546	-0.015313
0.548	0.00316
0.55	0.001458
0.552	-0.010209
0.554	-0.009479
0.556	-0.005834
0.558	-0.016042
0.56	-0.015313
0.562	-0.024792
0.564	-0.026008
0.566	-0.020417
0.568	0.000972
0.57	0.015313
0.572	0.022119
0.574	0.024792
0.576	0.039619
0.578	0.026494
0.58	0.009479
0.582	0.0333
