0.01	-0.005347
0.02	0.006806
0.03	0.001701
0.04	-0.008993
0.05	-0.006077
0.06	-0.017014
0.07	-0.016771
0.08	-0.027952
0.09	-0.02066
0.1	-0.013855
0.11	-0.020417
0.12	-0.010695
0.13	-0.007535
0.14	-0.012153
0.15	-0.022362
0.16	-0.017014
0.17	-0.023577
0.18	-0.017744
0.19	-0.022605
0.2	-0.017257
0.21	-0.013368
0.22	-0.03257
0.23	-0.019202
0.24	-0.007049
0.25	-0.001945
0.26	-0.022362
0.27	-0.024792
0.28	-0.013612
0.29	-0.009723
0.3	0.005104
0.31	0.019445
0.32	0.017987
0.33	0.017744
0.34	0.013125
0.35	0.010209
0.36	0.002188
0.37	-0.007535
0.38	0.003403
0.39	0.012639
0.4	0.01823
0.41	0.020174
0.42	0.001215
0.43	-0.007778
0.44	-0.000729
0.45	-0.002917
0.46	-0.022119
0.47	-0.01191
0.48	-0.013368
0.49	-0.022362
0.5	-0.025279
0.51	-0.022362
0.52	-0.013855
0.53	-0.013368
0.54	-0.000729
0.55	0.000486
0.56	0.004375
0.57	0.008507
0.58	0.014584
0.59	0.004132
0.6	0.003403
0.61	0.019688
0.62	0.009236
0.63	0.005834
0.64	0.011181
0.65	0.001215
0.66	0.000729
0.67	-0.008507
0.68	-0.00632
0.69	-0.004132
0.7	-0.016771
0.71	-0.024306
0.72	0.001701
0.73	0.013368
0.74	0.017501
0.75	0.029654
0.76	0.041321
0.77	0.039376
0.78	0.027223
0.79	0.017987
0.8	0.006806
0.81	0.005347
0.82	0.01823
0.83	0.023334
0.84	0.008021
0.85	0.000972
0.86	0.010938
0.87	0.019931
0.88	0.029168
0.89	0.023577
0.9	0.011424
0.91	-0.015313
0.92	0.006077
0.93	0.012396
0.94	0.000243
0.95	-0.001945
0.96	-0.004132
0.97	0.008021
0.98	0.00875
0.99	0.000972
1.0	-0.00875
1.01	-0.002188
1.02	-0.009479
1.03	-0.005347
1.04	0.013125
1.05	0.014341
1.06	0.003889
1.07	0.014827
1.08	0.00559
1.09	0.000243
1.1	-0.001458
1.11	-0.005347
1.12	0.001458
1.13	0.01823
1.14	0.023091
1.15	0.022848
1.16	0.002431
1.17	0.009236
1.18	-0.001701
1.19	-0.018473
1.2	0.002431
1.21	-0.009236
1.22	-0.009966
1.23	0.015313
1.24	0.008264
1.25	0.003403
1.26	-0.015556
1.27	-0.004375
1.28	0.004861
1.29	0.001458
1.3	-0.011181
1.31	-0.016042
1.32	-0.018959
1.33	0.012153
1.34	0.004132
1.35	-0.024063
1.36	-0.025036
1.37	-0.014098
1.38	-0.026008
1.39	-0.006077
1.4	0.004132
1.41	0.023091
1.42	0.009236
1.43	0.001458
1.44	0.009723
1.45	0.010695
1.46	0.013368
1.47	-0.002188
1.48	-0.00559
1.49	-0.019202
1.5	-0.01507
1.51	-0.004618
1.52	0.001701
1.53	-0.000972
1.54	-0.00875
1.55	-0.01823
